;SbjNum;Srvyr;Duration;Latitude;Longitude;Date;CODE;MUN;SEXO;ANO_NASC;IDADE;FAIXA_ETARIA;PEA1;PEA2;PEA3;PEA_4;EXP_1_A;EXP_1_B;Q47;EXP_1_C;EXP_1_D;Q48;EXP_1_E;EXP_1_F;Q49;EXP_2_A;EXP_2_B;Q50;EXP_3_1_A;EXP_3_1_B;EXP_3_1_C;EXP_3_1_D;EXP_3_1_E;EXP_3_1_F;EXP_3_1_G;EXP_3_1_H;Q51A;EXP_3_1_I;EXP_3_1_J;EXP_3_1_K;EXP_3_1_L;EXP_3_1_M;EXP_3_1_N;EXP_3_1_O;EXP_3_1_P;Q51B;Q1;T_Q2_1;T_Q2_2;T_Q3_1;T_Q3_2;T_Q4_1;T_Q4_2;T_Q5_1;T_Q5_2;T_Q5_3;T_Q5_4;T_Q5_5;T_Q5_6;T_Q5_7;T_Q5_8;T_Q5_9;T_Q5_10;T_Q5_11;T_Q5_12;Q6;Q7;Q8;T_Q9_1;T_Q9_2;T_Q9_3;T_Q9_4;T_Q9_5;T_Q9_6;T_Q9_7;T_Q9_8;T_Q9_9;T_Q9_10;Q10;Q10_S;T_Q11_1;T_Q11_2;T_Q11_3;T_Q11_4;T_Q11_5;EXP_3_2_A;EXP_3_2_B;EXP_3_2_C;EXP_3_2_D;EXP_3_2_E;EXP_3_2_F;EXP_3_2_G;EXP_3_2_H;Q52A;EXP_3_2_I;EXP_3_2_J;EXP_3_2_K;EXP_3_2_L;EXP_3_2_M;EXP_3_2_N;EXP_3_2_O;EXP_3_2_P;Q52B;T_Q12_1;T_Q12_2;T_Q12_3;Q13;T_Q14_1;T_Q14_2;T_Q14_3;T_Q14_4;T_Q14_5;T_Q14_6;T_Q14_7;T_Q14_8;T_Q14_9;T_Q14_10;T_Q14_11;T_Q14_12;T_Q14_13;T_Q14_14;T_Q14_15;T_Q14_16;Q15;Q15_S;Q16;T_Q17_1;T_Q17_2;Q18;T_Q19_1;T_Q19_2;T_Q19_3;T_Q19_4;T_Q19_5;T_Q20_1;T_Q20_2;T_Q20_3;T_Q20_4;T_Q20_5;T_Q21_1;T_Q21_2;T_Q21_3;T_Q21_4;T_Q21_5;T_Q21_6;T_Q21_7;T_Q21_8;EXP_3_3_A;EXP_3_3_B;EXP_3_3_C;EXP_3_3_D;EXP_3_3_E;EXP_3_3_F;EXP_3_3_G;EXP_3_3_H;Q53A;EXP_3_3_I;EXP_3_3_J;EXP_3_3_K;EXP_3_3_L;EXP_3_3_M;EXP_3_3_N;EXP_3_3_O;EXP_3_3_P;Q53B;T_Q22_1;T_Q22_2;T_Q22_3;T_Q22_4;T_Q22_5;T_Q22_6;T_Q22_7;Q23;T_Q24_1;T_Q24_2;T_Q24_3;T_Q24_4;T_Q24_5;T_Q24_6;T_Q24_7;T_Q24_8;Q25;T_Q26_1;T_Q26_2;T_Q27_1;T_Q27_2;Q28A;Q28B;Q28C;Q28D;Q28E;Q28F;Q28G;Q28H;Q28I;Q28J;Q28K;T_Q29_1;T_Q29_2;T_Q29_3;T_Q29_4;T_Q29_5;T_Q29_6;T_Q29_7;T_Q29_8;T_Q29_9;T_Q29_10;T_Q29_11;T_Q30_1;T_Q30_2;T_Q31_1;T_Q31_1_Q_131_S;T_Q31_2;T_Q31_2_Q_131_S;Q32;T_Q33_1;T_Q33_2;T_Q33_3;T_Q33_4;T_Q33_5;T_Q34_1;T_Q34_2;T_Q34_3;T_Q34_4;T_Q34_5;T_Q34_6;T_Q34_7;T_Q34_8;T_Q34_9;T_Q34_10;T_Q34_11;T_Q34_12;T_Q34_13;T_Q35_1;T_Q35_2;T_Q35_3;T_Q35_4;Q36;T_Q37_1;T_Q37_2;T_Q37_3;T_Q37_4;T_Q37_5;T_Q37_6;T_Q37_7;Q38;Q38_S;T_Q39_1;T_Q39_1_Q39_S;T_Q39_2;T_Q39_2_Q39_S;T_Q40_1;T_Q40_2;T_Q40_3
1662;87542900;josiasassuncao;00:48:47;-135.370.044;-390.968.046;2019-02-19;293120205000001;43;1;1983;35;4;6;1;1;NA;3;3;1;3;3;4;3;3;1;5;5;3;4;2;-1;NA;-1;NA;-1;NA;NA;3;3;1;1;1;1;3;3;2;2;2;2;4;2;1;1;6;1;1;1;1;1;1;1;1;1;1;1;2;2;3;2;2;2;2;2;2;2;2;2;2;2;;2;1;1;1;1;5;2;-1;NA;-1;NA;-1;NA;NA;3;3;1;1;2;2;3;3;3;3;3;3;1;4;1;3;2;2;2;2;3;1;2;1;2;2;1;1;2;14;;3;1;1;2;2;3;3;3;1;1;1;2;1;2;1;2;2;2;1;1;2;1;1;1;3;3;1;1;3;3;3;-1;NA;-1;NA;-1;NA;-1;NA;NA;4;4;4;4;8;8;4;2;4;4;4;4;4;4;4;4;5;2;2;3;3;30;10;30;40;50;30;20;20;20;-2;10;3;5;2;4;3;5;2;5;4;5;2;2;3;9;;2;;3;2;2;4;2;2;3;3;3;3;3;3;3;2;3;3;3;3;2;2;1;1;1;6;2;1;2;1;2;2;2;2;;2;;3;;4;2;4
1663;87543484;gillaicegomes;00:35:38;-135.370.818;-390.966.151;2019-02-19;293120205000001;43;1;2000;18;2;6;2;2;NA;3;3;2;3;3;2;2;2;2;3;3;2;2;2;-1;NA;-1;NA;-1;NA;NA;2;2;3;3;3;3;2;2;2;3;2;3;3;3;2;2;1;1;1;1;1;1;1;1;1;1;1;1;2;2;1;2;2;2;2;2;2;2;2;2;2;2;;2;2;3;2;2;4;2;-1;NA;-1;NA;-1;NA;NA;2;2;3;3;3;3;3;3;2;2;3;3;1;2;2;2;2;2;2;1;1;1;3;1;1;2;1;2;1;8;;2;2;1;2;2;2;2;2;1;2;2;2;1;2;1;1;1;2;1;2;2;1;2;2;-1;NA;-1;NA;-1;NA;NA;3;3;1;1;3;3;2;2;2;2;4;1;4;2;4;4;2;3;2;2;3;2;3;2;2;1;1;2;1;1;100;100;100;100;100;90;10;100;100;100;100;2;2;2;1;2;2;1;2;2;2;2;2;2;3;;2;;1;2;2;2;3;4;2;2;3;3;2;2;3;3;2;2;3;3;3;2;2;1;2;1;2;1;1;1;1;1;1;2;;1;;3;;2;3;2
1664;87544271;jussarasilva;00:31:18;-197.643.973;-430.361.405;2019-02-19;314470605000001;29;1;1965;53;6;3;NA;2;NA;5;5;1;1;1;2;1;1;2;1;1;2;1;1;1;1;2;2;3;3;2;-1;NA;-1;NA;-1;NA;-1;NA;NA;2;2;2;2;1;1;1;1;1;1;1;1;1;1;1;1;1;2;1;2;2;1;2;2;2;2;2;2;2;2;2;2;2;;1;2;3;2;2;2;2;-1;NA;-1;NA;-1;NA;NA;1;1;2;2;3;3;4;4;2;1;1;3;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;7;;1;1;1;2;2;2;2;2;2;2;2;1;2;1;1;1;2;2;1;2;2;1;2;2;-1;NA;-1;NA;-1;NA;NA;2;2;2;2;3;3;2;2;2;4;4;4;4;4;4;4;3;3;3;3;3;3;3;3;3;1;2;2;1;1;65;35;50;70;80;60;55;40;60;35;40;1;1;5;4;2;2;1;4;4;1;5;3;3;3;;2;;2;2;3;2;2;3;3;1;3;3;3;3;1;1;1;1;3;1;1;2;1;1;1;6;2;2;2;2;2;2;2;2;;2;;3;;3;2;4
1665;87545785;gillaicegomes;00:39:45;-135.372.202;-390.970.953;2019-02-19;293120205000001;43;1;1993;25;3;3;NA;2;NA;5;5;1;5;5;3;5;5;1;7;7;2;1;1;1;1;1;1;3;3;3;-1;NA;-1;NA;-1;NA;-1;NA;NA;2;2;2;2;2;1;1;3;1;1;1;1;1;1;1;1;1;1;1;2;2;1;2;2;2;2;2;2;2;2;2;2;5;;4;2;1;2;2;4;2;-1;NA;-1;NA;-1;NA;NA;1;1;1;1;3;3;2;2;2;3;3;3;1;1;2;2;2;2;2;1;1;2;1;1;1;1;1;1;1;7;;2;2;1;2;2;1;2;1;1;3;2;3;2;2;1;1;2;2;1;2;1;2;4;2;-1;NA;-1;NA;-1;NA;NA;1;1;1;1;1;1;1;1;2;4;4;4;4;2;4;4;2;3;3;3;3;3;3;3;3;2;2;2;1;1;30;30;30;50;80;30;50;50;30;50;50;1;1;1;1;1;1;1;5;1;1;1;2;2;2;;1;;3;2;2;2;2;2;3;3;3;3;3;3;3;2;2;3;3;3;2;1;1;1;1;5;2;2;1;1;2;2;1;2;;1;;2;;4;2;3
1666;87546484;josiasassuncao;00:47:13;-135.370.732;-390.969.898;2019-02-19;293120205000001;43;2;1989;29;3;1;NA;1;3;4;4;1;1;1;4;1;1;5;2;2;2;5;2;-1;NA;-1;NA;-1;NA;NA;1;1;2;2;3;3;2;2;2;2;1;1;5;2;1;2;3;1;1;1;1;1;1;1;1;1;1;1;3;3;1;2;2;2;5;5;2;2;3;5;2;1;;2;3;1;2;1;2;2;-1;NA;-1;NA;-1;NA;NA;1;1;3;3;1;1;2;2;3;2;3;3;1;2;2;1;1;5;5;3;4;2;1;1;2;1;1;5;4;14;;1;4;1;2;2;3;2;3;3;1;1;2;1;1;3;1;1;1;1;1;1;2;5;2;-1;NA;-1;NA;-1;NA;NA;2;2;2;2;3;3;3;3;2;4;4;4;4;4;4;4;1;1;1;3;3;3;4;3;2;2;1;2;1;1;70;20;30;80;90;70;60;40;50;30;30;5;5;1;4;1;5;1;5;4;5;1;5;5;2;;1;;3;3;5;1;1;2;1;2;2;1;2;1;2;2;1;1;4;1;1;1;2;1;3;2;2;1;2;1;1;1;2;2;;3;;1;;4;2;1
1667;87548363;jussarasilva;00:42:14;-197.673.397;-430.344.146;2019-02-19;314470605000001;29;1;1972;46;5;1;NA;1;7;1;1;1;4;4;1;4;4;3;3;3;2;1;1;3;3;2;2;1;1;3;-1;NA;-1;NA;-1;NA;-1;NA;NA;4;4;4;4;3;1;2;1;1;1;1;1;1;1;2;1;1;1;1;2;5;4;2;2;7;2;2;7;2;7;2;2;5;;3;3;2;1;1;5;2;-1;NA;-1;NA;-1;NA;NA;3;3;3;3;3;3;3;3;1;3;3;3;1;2;2;2;2;5;7;1;7;2;2;2;1;2;2;2;4;12;;4;2;1;3;2;3;4;2;1;1;2;1;2;2;2;3;2;2;2;2;2;1;4;2;-1;NA;-1;NA;-1;NA;NA;1;1;2;2;3;3;2;2;2;6;8;2;6;2;8;8;2;4;4;4;4;4;4;4;4;1;2;2;1;3;30;30;20;90;80;20;50;60;50;50;20;1;1;3;1;2;1;1;5;1;1;5;3;1;4;;5;;3;3;3;2;1;6;3;1;3;4;3;5;5;2;1;1;4;1;1;1;1;1;3;8;5;1;1;1;1;3;1;2;;7;;3;;4;3;4
1668;87548767;gillaicegomes;00:31:43;-135.369.215;-390.977.811;2019-02-19;293120205000001;43;2;1999;19;2;1;NA;1;7;2;2;2;4;4;1;1;1;1;3;3;3;3;2;-1;NA;-1;NA;-1;NA;NA;1;1;1;1;2;2;1;1;2;2;1;1;1;1;2;2;2;1;1;1;1;1;1;2;1;1;4;1;3;3;1;2;3;3;3;3;2;2;3;2;3;2;;1;1;1;1;1;5;2;-1;NA;-1;NA;-1;NA;NA;1;1;1;1;2;2;3;3;4;1;3;2;2;1;2;2;1;2;2;1;2;1;1;1;2;2;1;1;1;12;;1;2;2;2;1;3;1;3;1;4;1;1;2;1;2;1;2;3;1;2;2;1;2;2;-1;NA;-1;NA;-1;NA;NA;3;3;2;2;2;2;1;1;3;4;5;4;4;2;4;4;1;4;4;4;4;3;4;4;4;2;2;1;2;1;80;30;50;80;30;50;50;70;70;70;30;1;4;4;1;4;2;4;2;2;2;2;2;2;4;;2;;3;2;2;1;2;2;3;2;3;3;3;3;3;3;3;1;3;3;2;1;1;1;1;6;2;5;1;1;2;1;5;3;;2;;1;;4;3;1
1669;87550650;josiasassuncao;00:38:34;-135.380.734;-39.097.198;2019-02-19;293120205000001;43;1;1968;50;6;5;NA;2;NA;2;2;1;4;4;1;4;4;1;6;6;2;1;1;1;1;2;2;1;1;2;-1;NA;-1;NA;-1;NA;-1;NA;NA;1;1;3;3;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;6;3;1;2;3;4;2;3;3;2;3;2;3;2;;1;1;1;1;1;3;2;-1;NA;-1;NA;-1;NA;NA;3;3;2;2;3;3;3;3;3;2;3;3;1;1;2;2;1;2;2;1;1;2;1;1;2;1;1;1;2;11;;2;1;1;2;2;3;2;2;2;5;1;1;1;2;1;1;2;2;2;2;3;1;5;2;-1;NA;-1;NA;-1;NA;NA;3;3;1;1;1;1;4;4;2;4;4;4;4;6;4;4;2;4;4;4;4;4;4;4;4;2;1;1;2;2;30;5;15;80;60;20;10;40;70;10;0;1;1;2;3;5;1;2;1;1;1;1;2;3;3;;1;;3;4;3;2;3;1;3;3;3;3;3;3;3;3;3;3;3;3;3;2;1;3;2;3;1;1;1;1;1;1;1;2;;4;Estados Unidos;1;;4;1;4
1670;87550682;erlonmoreira;00:31:39;-198.420.369;-439.353.999;2019-02-19;314470605000001;29;1;1963;55;6;3;NA;2;NA;3;3;2;5;5;3;4;4;1;4;4;2;1;1;3;3;3;3;2;2;1;-1;NA;-1;NA;-1;NA;-1;NA;NA;2;2;2;3;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;2;1;2;2;2;2;2;2;2;2;2;3;2;;2;2;2;2;2;3;2;-1;NA;-1;NA;-1;NA;NA;3;3;2;2;1;1;1;1;1;2;3;3;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;11;;2;1;1;2;2;2;2;2;2;1;2;2;1;3;1;1;1;1;1;1;1;1;5;2;-1;NA;-1;NA;-1;NA;NA;1;1;1;1;3;3;2;2;1;8;4;4;4;4;4;4;3;2;3;3;3;2;3;3;3;2;2;2;1;1;90;70;60;70;70;60;70;60;70;70;60;2;2;2;2;4;2;2;2;4;2;2;2;2;5;;2;;2;2;2;2;3;1;1;2;2;1;3;2;2;2;2;2;2;2;3;1;1;1;1;2;2;1;1;1;1;1;1;1;;1;;3;;3;2;3
1671;87564335;jussarasilva;00:44:25;-197.574.042;-430.294.645;2019-02-19;314470605000012;29;1;1980;38;4;3;NA;2;NA;1;1;2;3;3;3;2;2;2;5;5;2;3;2;-1;NA;-1;NA;-1;NA;NA;2;2;2;2;3;3;4;4;2;2;2;3;3;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;3;3;4;5;5;5;5;5;5;5;5;5;5;2;;2;2;2;2;2;3;2;-1;NA;-1;NA;-1;NA;NA;2;2;1;1;3;3;2;2;3;3;3;3;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;9;;2;2;2;1;3;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;1;2;2;2;-1;NA;-1;NA;-1;NA;NA;3;3;3;3;3;3;1;1;2;4;4;4;4;4;4;4;2;3;3;3;3;3;3;3;3;2;2;2;1;2;80;10;10;20;10;20;10;10;10;10;10;2;5;5;5;5;5;5;5;5;5;5;3;3;1;;5;;4;2;2;2;4;1;3;3;3;3;3;2;3;3;3;3;2;3;2;1;1;1;1;4;3;2;2;2;2;2;1;2;;2;;1;;4;2;2
1672;87566928;gillaicegomes;00:34:21;-135.378.556;-390.996.702;2019-02-19;293120205000002;43;1;1975;44;5;1;NA;1;4;2;2;1;2;2;4;4;4;4;4;4;2;4;2;-1;NA;-1;NA;-1;NA;NA;3;3;3;3;3;3;1;1;3;1;3;3;4;4;2;1;1;1;1;1;1;1;1;1;1;1;3;1;2;5;1;2;5;5;5;5;5;2;5;5;5;2;;2;2;2;1;1;5;2;-1;NA;-1;NA;-1;NA;NA;2;2;3;3;2;2;1;1;3;3;3;3;1;1;1;1;1;2;5;1;1;1;5;1;1;2;1;5;2;4;;2;1;1;1;2;1;1;1;2;5;1;1;2;2;1;2;1;2;1;2;1;1;2;2;-1;NA;-1;NA;-1;NA;NA;3;3;3;3;1;1;1;1;2;4;4;4;4;6;4;4;2;4;4;4;4;4;4;4;4;2;3;3;1;2;-2;-2;-2;-2;-2;-2;-2;-2;-2;0;-2;5;5;5;5;2;5;5;5;5;5;5;2;5;7;;7;;2;3;2;2;3;2;3;3;3;3;3;3;4;3;3;4;3;3;3;1;1;3;3;8;1;1;1;1;1;1;1;5;;5;;5;;5;5;5
1673;87567788;jussarasilva;00:49:07;-197.574.188;-430.297.079;2019-02-19;314470605000012;29;1;2000;18;2;1;NA;1;7;1;1;2;5;5;2;4;4;1;7;7;2;5;2;-1;NA;-1;NA;-1;NA;NA;1;1;2;2;3;3;3;3;2;2;2;3;2;1;1;2;1;1;1;1;1;1;1;1;1;1;1;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;;1;1;2;2;1;5;2;-1;NA;-1;NA;-1;NA;NA;2;2;1;1;1;1;3;3;2;1;3;2;1;2;1;1;1;2;1;1;1;1;1;1;2;2;1;2;2;7;;1;2;2;2;2;1;1;1;1;3;2;3;2;2;1;1;2;1;1;2;2;1;3;2;-1;NA;-1;NA;-1;NA;NA;3;3;3;3;3;3;1;1;2;5;5;5;4;4;2;5;3;3;3;3;3;3;3;3;3;2;1;2;1;1;40;50;40;40;80;60;40;80;50;60;50;3;3;3;3;1;3;2;1;3;2;3;2;3;3;;5;;2;4;3;3;3;2;3;3;3;3;3;3;3;3;3;3;3;3;3;1;1;1;1;6;1;1;1;1;1;2;1;3;;3;;1;;2;2;2
1674;87570182;josiasassuncao;00:37:40;-135.402.953;-390.980.926;2019-02-19;293120205000002;43;2;1962;56;6;6;2;2;NA;2;2;4;1;1;1;5;5;1;5;5;3;3;2;-1;NA;-1;NA;-1;NA;NA;2;2;1;1;3;3;4;4;2;3;3;3;4;1;1;1;2;3;1;1;1;2;1;1;1;2;1;1;3;3;1;3;2;2;3;3;3;2;3;2;4;2;;1;1;1;1;3;5;2;-1;NA;-1;NA;-1;NA;NA;3;3;3;3;1;1;1;1;3;3;3;3;1;3;1;1;1;1;1;1;1;1;5;1;1;1;1;1;1;9;;2;1;4;2;2;3;2;1;2;2;2;1;2;1;2;1;2;2;2;2;1;2;5;2;-1;NA;-1;NA;-1;NA;NA;1;1;2;2;3;3;3;3;3;4;4;4;4;6;4;4;2;4;4;4;4;4;4;4;4;2;2;2;1;1;85;30;25;70;80;50;30;50;30;20;5;1;2;2;3;2;1;2;1;3;2;1;2;2;2;;1;;3;4;4;1;2;2;3;1;1;3;3;1;1;1;1;3;3;2;3;2;1;1;1;5;2;2;3;3;2;2;2;2;;2;;3;;4;2;1
1675;87570817;gillaicegomes;00:33:48;-135.384.406;-390.984.501;2019-02-19;293120205000002;43;2;1972;46;5;1;NA;1;1;5;5;1;1;1;1;5;5;1;4;4;5;2;2;-1;NA;-1;NA;-1;NA;NA;2;2;3;3;3;3;4;4;2;2;4;4;3;3;1;1;1;1;1;1;1;1;1;1;1;1;3;1;2;2;1;1;2;5;2;5;5;1;5;2;5;1;;1;1;1;1;1;3;2;-1;NA;-1;NA;-1;NA;NA;2;2;3;3;1;1;3;3;2;3;3;3;1;2;2;2;1;2;2;1;2;2;1;2;1;1;1;2;2;3;;2;1;1;2;3;3;2;2;2;4;1;1;1;1;2;1;2;2;2;2;1;2;1;1;2;2;1;1;1;1;2;-1;NA;-1;NA;-1;NA;-1;NA;NA;4;4;4;4;2;4;4;1;4;4;4;4;4;4;4;4;1;2;2;2;2;0;50;0;50;0;20;30;0;0;20;0;3;6;3;1;3;4;4;4;4;4;3;1;1;5;;2;;2;4;4;1;4;4;1;1;1;1;1;2;1;1;1;1;1;1;1;2;1;1;2;6;1;1;1;1;1;1;1;2;;2;;1;;4;1;4
1676;87572018;jussarasilva;00:29:45;-197.587.124;-430.292.394;2019-02-19;314470605000012;29;1;1988;30;4;3;NA;2;NA;5;5;1;5;5;1;3;3;1;2;2;2;4;2;-1;NA;-1;NA;-1;NA;NA;2;2;2;2;1;1;2;2;4;1;1;1;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;5;3;4;7;7;7;7;7;7;7;7;7;7;2;;2;2;1;1;2;3;2;-1;NA;-1;NA;-1;NA;NA;1;1;1;1;1;1;1;1;3;2;3;3;1;2;2;2;2;2;3;1;2;1;2;1;2;2;1;2;2;11;;2;1;1;1;1;3;1;1;1;1;1;1;1;1;2;1;2;1;2;1;1;1;2;2;-1;NA;-1;NA;-1;NA;NA;3;3;2;2;1;1;1;1;3;2;2;2;2;2;2;2;1;3;3;3;3;3;3;3;3;2;1;3;1;3;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;5;5;5;5;1;5;5;5;5;5;5;1;4;2;;7;;1;4;2;3;3;4;3;3;3;1;3;3;3;3;3;3;3;3;3;1;1;1;1;6;1;1;1;1;1;1;1;2;;2;;5;;2;2;2
1677;87572413;julianaoliveira;00:39:58;-222.374.809;-425.218.715;2019-02-19;330340120000006;30;1;1964;54;6;1;NA;1;7;2;2;1;4;4;1;5;5;2;1;1;2;1;1;3;3;2;2;3;3;2;-1;NA;-1;NA;-1;NA;-1;NA;NA;3;1;3;4;2;1;2;3;1;1;1;1;1;3;3;1;2;1;1;2;2;1;2;2;3;2;2;2;2;2;2;3;2;;1;1;1;1;1;2;2;-1;NA;-1;NA;-1;NA;NA;1;1;2;2;3;3;1;1;2;1;3;3;1;2;2;2;1;2;2;1;2;1;4;1;1;2;1;2;1;9;;2;2;1;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2;1;2;2;1;2;2;-1;NA;-1;NA;-1;NA;NA;2;2;1;1;2;2;3;3;2;6;7;4;8;2;8;4;1;3;3;3;2;3;3;3;3;2;2;1;2;1;6;2;2;8;5;6;6;4;5;6;4;3;2;1;2;1;2;2;2;2;1;1;3;3;3;;5;;2;3;2;2;2;4;3;3;3;3;1;2;1;1;1;1;3;1;1;2;1;2;2;6;1;1;1;1;1;1;1;4;França;5;;5;;3;2;4
1678;87576098;gillaicegomes;00:32:32;-135.392.617;-39.098.818;2019-02-19;293120205000002;43;2;1982;36;4;1;NA;1;5;2;2;1;2;2;1;4;4;1;5;5;2;1;1;1;1;3;3;2;2;2;-1;NA;-1;NA;-1;NA;-1;NA;NA;2;2;2;3;2;1;1;3;1;1;1;1;1;1;1;1;1;3;1;2;2;3;2;2;2;2;2;2;2;2;2;2;2;;2;1;2;2;2;1;1;2;2;2;2;2;2;2;-1;NA;-1;NA;-1;NA;-1;NA;NA;1;3;3;2;2;2;2;2;2;1;1;3;2;1;1;1;1;1;2;2;11;;2;2;1;2;3;2;2;2;2;4;1;1;1;1;1;1;2;2;1;2;2;2;2;2;-1;NA;-1;NA;-1;NA;NA;2;2;3;3;1;1;2;2;2;4;2;4;2;1;2;2;3;1;1;1;1;1;1;1;1;2;2;2;1;1;60;50;30;50;100;50;50;70;20;40;10;3;1;1;4;1;1;1;1;4;1;1;1;4;1;;5;;3;1;1;1;4;1;1;2;1;1;1;2;1;2;2;2;1;1;1;2;1;1;1;2;2;2;2;2;2;2;2;2;;2;;1;;1;1;4
1679;87578731;josiasassuncao;00:47:22;-135.407.849;-390.963.331;2019-02-19;293120205000002;43;2;1960;58;6;6;2;2;NA;4;4;2;3;3;4;4;4;5;6;6;5;2;2;-1;NA;-1;NA;-1;NA;NA;1;1;2;2;1;1;1;1;2;4;2;4;4;1;1;2;1;1;1;1;1;1;1;1;1;1;1;2;4;4;1;2;3;1;3;3;2;2;3;2;4;2;;2;2;3;2;2;2;2;-1;NA;-1;NA;-1;NA;NA;1;1;2;2;1;1;3;3;2;1;3;3;3;5;3;1;5;4;5;2;4;2;4;2;5;2;2;2;2;14;;3;2;2;2;4;3;3;3;4;2;2;3;2;2;2;3;2;2;1;2;2;1;3;2;-1;NA;-1;NA;-1;NA;NA;3;3;3;3;2;2;2;2;2;1;1;1;2;1;2;1;2;2;2;2;2;2;2;2;2;3;2;2;1;1;6;50;6;6;6;50;6;50;50;50;6;2;2;2;2;2;2;2;2;1;2;2;2;2;6;Japão;2;;2;2;3;2;2;1;1;3;3;1;3;3;1;1;1;1;1;1;1;2;1;2;1;7;2;2;2;2;3;3;3;1;;1;;3;;4;1;3
1680;87581450;julianaoliveira;00:31:45;NA;NA;2019-02-19;330340120000006;30;1;1988;30;4;3;NA;2;NA;1;1;1;5;5;4;4;4;3;3;3;2;1;1;1;1;2;2;1;1;3;-1;NA;-1;NA;-1;NA;-1;NA;NA;3;3;3;4;3;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;2;1;3;3;3;3;3;3;3;3;3;3;2;;2;2;1;2;2;1;1;2;2;2;2;3;3;2;-1;NA;-1;NA;-1;NA;-1;NA;NA;3;3;3;1;3;2;2;3;3;3;1;2;1;1;1;2;1;1;2;1;14;;1;1;1;2;3;3;2;2;2;2;2;1;2;2;1;1;2;2;2;2;2;1;3;2;-1;NA;-1;NA;-1;NA;NA;3;3;2;2;3;3;1;1;3;4;4;4;4;4;4;4;1;4;4;4;4;4;4;4;4;2;2;2;1;1;40;40;20;50;30;50;40;30;30;50;20;2;1;2;4;3;2;4;4;2;2;2;3;3;4;;2;;2;4;4;2;3;3;3;3;3;3;3;3;3;1;3;3;3;1;3;1;1;1;1;2;1;1;1;2;1;1;2;2;;2;;3;;3;2;3
1681;87583418;gillaicegomes;01:03:52;-135.387.229;-39.098.705;2019-02-19;293120205000002;43;1;1957;61;7;5;NA;2;NA;4;4;1;4;4;2;5;5;1;1;1;2;2;2;-1;NA;-1;NA;-1;NA;NA;3;3;1;1;2;2;1;1;2;2;2;2;2;2;1;2;2;1;1;1;1;1;1;1;1;2;1;1;2;2;2;2;2;7;2;5;5;2;5;2;5;2;;1;1;1;2;1;5;2;-1;NA;-1;NA;-1;NA;NA;3;3;2;2;1;1;4;4;2;2;3;3;1;3;2;2;1;2;2;2;2;1;2;1;2;2;1;2;1;8;;2;2;1;2;2;3;3;2;3;4;2;2;2;2;2;1;3;2;2;2;2;1;5;2;-1;NA;-1;NA;-1;NA;NA;1;1;2;2;1;1;2;2;3;4;4;4;4;2;4;4;2;5;5;5;5;5;5;5;3;3;4;4;1;1;70;40;60;70;80;60;60;70;70;50;60;2;2;2;2;2;2;2;2;2;2;2;5;5;7;;7;;4;2;3;2;3;5;2;2;3;3;3;3;2;2;2;1;1;1;2;4;3;1;3;3;5;1;5;1;1;1;1;2;;2;;5;;3;2;2
1682;87586221;jussarasilva;00:30:58;-197.605.876;-430.294.405;2019-02-19;314470605000013;29;1;1999;19;2;1;NA;1;7;5;5;1;5;5;1;4;4;2;5;5;2;5;2;-1;NA;-1;NA;-1;NA;NA;1;1;1;1;2;2;4;4;2;2;2;2;2;2;1;1;2;1;1;1;1;1;2;1;1;1;1;1;2;2;1;2;2;2;2;2;2;2;2;2;2;2;;1;2;3;2;1;3;2;-1;NA;-1;NA;-1;NA;NA;1;1;1;1;2;2;2;2;1;3;3;3;1;1;1;1;2;2;2;1;1;1;1;1;1;1;1;1;1;16;;2;1;1;1;1;2;2;2;2;2;3;2;2;2;1;1;2;1;1;2;2;1;1;1;3;3;2;2;1;1;1;-1;NA;-1;NA;-1;NA;-1;NA;NA;4;5;4;4;2;4;5;2;4;2;2;2;1;2;2;2;2;2;1;1;1;90;20;30;80;80;90;90;90;60;80;20;2;2;2;3;2;2;2;2;3;2;2;2;4;1;;2;;2;3;2;1;2;1;2;2;3;3;3;2;2;2;2;2;3;2;2;2;1;2;2;6;2;2;1;2;2;2;2;2;;2;;1;;4;1;3
